ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
614	2,4,0	26,31,6	1,1,1	15,51,22	228	149
615	11,14,18	176,242,182	9,8,5	179,296,130	254	149
618	4,9,8	0,8,1	10,16,3	3,3,5	260	149
620	1677,1626,1813	12180,11160,11860	700,1457,722	20937,42103,20209	262	149
621	2156,2081,2323	24502,21075,22553	1257,2763,1371	20482,45497,21407	273	149
622	0,5,1	4,11,5	1,2,0	4,6,1	355	149
623	20,30,21	3,0,1	20,30,15	3,10,11	226	149
625	5,1,2	4,7,4	10,3,4	11,5,5	553	149
627	13,10,8	64,117,85	1,4,7	56,124,49	386	149
629	138,163,197	0,0,0	193,222,136	0,1,0	222	149
630	119,181,128	1193,1910,1604	15,69,40	442,936,486	364	149
633	2,6,7	148,199,150	1,4,3	179,180,117	233	149
634	23,32,38	60,78,71	34,50,21	158,151,104	255	149
635	1,6,1	0,1,2	0,4,1	0,0,1	281	149
637	5,3,5	11,26,26	3,11,11	12,47,11	224	149
638	169,307,478	15,7,22	495,726,213	61,60,8	191	149
640	22,5,20	93,136,139	15,63,19	207,522,280	287	149
641	0,4,5	40,41,34	5,6,1	75,101,36	270	149
642	3,13,10	11,11,8	1,0,0	14,19,7	353	149
643	3,11,10	2,8,1	1,1,0	0,0,0	244	149
644	11,24,10	20,21,9	14,24,12	23,34,13	236	149
645	1,7,3	81,49,25	0,1,2	19,92,52	242	149
646	6,17,4	35,25,18	5,8,8	19,53,25	258	149
647	17,14,6	103,65,38	0,14,8	37,133,66	248	149
648	3,5,11	222,196,219	15,14,15	380,697,400	541	149
649	129,165,150	6,0,0	182,246,145	13,6,9	243	149
650	0,3,5	25,39,23	5,1,3	48,30,24	232	149
652	1,3,0	89,131,128	0,1,1	91,235,81	237	149
653	0,1,1	54,87,86	2,1,0	104,218,70	253	149
654	6,14,14	74,60,50	3,10,16	58,96,51	253	149
655	57,33,43	48,58,36	30,52,24	78,127,57	240	149
656	1,2,2	29,60,24	0,0,0	18,34,29	250	149
657	19,20,5	3,0,0	8,13,20	0,1,0	301	149
659	3,13,7	2,2,0	0,2,0	0,0,0	277	149
660	3,13,7	413,436,282	0,2,0	334,469,245	280	149
661	20,18,9	20,47,18	5,27,1	10,21,10	359	149
664	9,5,0	32,25,15	0,1,0	30,18,11	228	149
665	6,13,10	126,213,123	12,12,4	146,153,97	243	149
666	2,6,3	75,62,68	3,8,1	66,127,77	229	149
667	16,14,15	76,77,68	4,7,1	82,136,41	239	149
668	0,1,1	14,5,2	2,1,0	49,44,28	232	149
669	68,94,114	1,2,3	110,94,43	5,14,1	274	149
670	3,0,0	8,10,4	0,5,0	5,6,2	230	149
671	7,2,2	76,141,97	5,1,2	15,117,48	230	149
672	47,56,27	0,0,0	31,83,54	0,0,5	215	149
673	13,32,32	8,11,9	55,43,28	30,32,12	201	149
674	15,26,24	0,2,0	10,44,16	0,0,0	248	149
675	0,0,0	159,209,177	0,2,0	204,235,120	243	149
677	12,10,13	104,118,95	14,10,9	111,197,97	225	149
678	15,7,18	58,83,77	5,11,11	76,189,83	222	149
679	181,261,315	0,0,5	454,606,319	31,34,15	344	149
680	76,89,69	0,0,0	41,94,57	8,16,5	263	149
681	71,85,67	4,5,4	37,89,50	22,45,20	252	149
683	5,0,5	192,246,215	5,9,1	197,271,109	231	149
684	14,13,13	214,223,230	19,18,13	229,397,196	219	149
685	101,123,170	82,67,65	18,36,18	69,138,56	323	149
686	8,10,24	59,63,39	24,37,15	109,122,61	301	149
687	24,35,27	93,97,76	29,42,21	78,244,126	272	149
689	110,125,89	0,1,4	91,204,108	3,2,2	249	149
690	2,0,6	30,40,31	2,6,2	49,62,43	233	149
691	10,15,9	247,423,353	15,13,1	490,593,273	223	149
693	9,9,3	37,38,22	2,13,4	13,50,16	484	149
695	2,4,10	236,235,247	4,8,2	292,428,249	229	149
696	5,24,20	6,0,5	26,31,11	2,3,4	238	149
697	1,2,2	35,29,20	0,1,0	21,71,17	235	149
698	11,15,13	36,48,37	14,24,18	50,76,22	242	149
699	7,15,15	0,0,0	27,26,14	2,2,0	291	149
700	12,23,30	2,2,0	17,30,25	6,15,10	244	149
701	8,12,17	78,63,81	8,9,10	39,107,47	651	149
702	1,2,10	1,0,0	2,3,4	0,0,0	188	149
703	0,2,1	86,110,53	0,0,0	57,122,65	282	149
704	39,47,63	8,3,4	69,82,55	23,11,12	226	149
705	14,19,27	60,83,66	40,25,14	41,93,32	248	149
706	149,184,146	4,5,3	170,257,116	5,6,6	546	149
707	3,3,1	25,20,14	2,2,0	27,28,14	255	149
709	1,7,4	2,5,1	2,2,2	7,6,2	971	149
710	21,29,15	263,298,320	21,36,25	335,679,393	262	149
712	37,32,36	187,198,209	61,55,41	253,364,231	236	149
713	0,0,4	6,2,27	0,0,0	5,3,8	247	149
715	36,40,41	130,139,120	9,14,8	128,191,82	350	149
716	31,31,34	85,77,93	6,7,3	58,118,74	346	149
717	23,22,18	189,229,168	7,8,7	157,290,150	322	149
719	6,14,6	131,140,181	5,14,5	181,336,157	250	149
720	7,10,5	24,46,16	4,20,5	21,59,19	223	149
722	0,0,2	68,103,98	1,0,0	184,175,74	237	149
723	1,11,0	18,19,12	0,3,6	4,8,15	245	149
724	276,361,321	9,2,2	369,471,259	5,10,7	170	149
725	4,7,2	189,169,130	0,0,0	125,235,120	227	149
727	74,90,115	0,0,0	95,131,56	1,4,0	269	149
728	25,37,45	45,53,43	34,40,21	50,93,53	253	149
729	0,3,0	19,32,15	0,2,3	4,51,12	224	149
734	0,4,0	19,36,21	0,0,1	38,45,10	245	149
735	0,4,2	37,35,42	2,2,6	57,85,67	468	149
736	8,5,3	56,70,59	3,3,1	71,77,26	262	149
737	9,14,3	229,260,237	3,4,3	337,292,157	274	149
739	11,21,13	41,47,44	9,14,7	46,98,37	261	149
740	100,162,96	0,4,0	81,268,103	0,0,0	233	149
741	2,0,3	0,5,0	1,7,6	2,4,2	247	149
744	10,8,4	30,49,37	4,9,3	26,89,49	245	149
745	7,1,1	58,57,51	0,1,0	18,45,30	343	149
746	23,37,28	78,157,109	14,19,3	80,166,68	219	149
749	2,2,1	80,104,99	2,6,4	75,107,65	246	149
750	80,56,39	5,8,7	29,93,38	7,47,16	251	149
751	0,0,0	78,109,77	0,3,1	103,152,72	242	149
754	8,2,6	8,1,9	5,16,8	8,16,27	228	149
756	25,23,27	51,77,67	23,13,6	94,108,50	260	149
758	44,39,44	130,169,137	37,25,23	181,227,106	300	149
759	0,0,0	1,18,16	2,0,0	33,32,18	236	149
760	64,81,87	0,3,1	76,146,66	1,5,2	230	149
761	2,4,2	167,280,192	8,2,3	288,389,189	243	149
762	0,0,1	38,30,41	0,0,0	56,61,25	239	149
763	211,252,231	0,0,0	211,393,208	0,0,4	230	149
765	1,0,0	78,86,80	2,0,0	50,85,19	264	149
766	5,5,3	81,94,106	3,8,0	105,167,73	232	149
767	8,7,11	28,29,19	8,9,7	31,64,41	240	149
769	1,1,3	21,29,55	0,4,1	53,71,36	232	149
770	1,4,1	0,0,2	1,5,1	0,0,0	262	149
771	0,1,0	73,90,60	0,0,1	100,144,69	237	149
772	0,0,0	8,8,3	0,3,2	5,12,7	235	149
773	4,9,3	53,70,45	6,5,1	38,114,49	258	149
774	102,145,70	15,5,2	6,28,7	2,0,1	601	149
775	6,14,12	826,1063,857	10,19,8	1222,1441,743	224	149
776	50,75,59	630,776,680	38,69,28	896,1138,562	240	149
777	22,51,30	0,2,1	41,69,43	8,2,2	261	149
778	26,9,14	143,212,189	12,18,19	133,273,132	235	149
779	0,2,0	65,79,83	0,0,0	108,121,50	233	149
781	8,8,6	105,164,131	6,6,2	180,264,166	232	149
784	97,84,81	7,8,16	85,107,49	0,6,4	291	149
785	64,65,52	10,10,10	58,67,28	35,35,15	247	149
786	4,1,0	28,26,19	4,2,0	45,45,13	284	149
787	22,32,27	0,4,1	41,77,32	10,15,5	516	149
789	22,34,8	477,443,461	2,14,1	176,265,140	248	149
790	21,22,16	7,16,10	14,26,15	9,25,2	370	149
791	2,3,2	45,46,55	3,5,0	80,56,20	263	149
792	79,105,63	9,5,4	26,33,13	15,24,17	217	149
793	134,166,117	15,9,8	25,42,19	2,5,7	577	149
794	2,0,0	41,71,53	1,0,2	49,117,63	329	149
800	10,19,19	363,321,326	4,21,18	348,544,270	264	149
801	5,3,2	7,4,11	1,6,2	11,8,7	230	149
804	0,2,0	56,50,55	0,2,3	29,62,28	224	149
805	1,1,1	5,2,0	1,0,1	2,4,0	237	149
806	2,15,7	53,71,28	2,0,1	46,89,54	221	149
807	26,31,31	1127,1227,1217	33,24,11	767,758,385	260	149
808	494,460,265	0,1,0	281,831,406	0,0,0	226	149
809	18,29,15	4,4,2	1,6,3	5,4,2	790	149
810	300,391,321	41,30,29	322,663,327	43,69,38	377	149
811	5,5,3	188,202,93	3,8,4	151,188,101	241	149
812	0,0,0	43,68,54	0,1,0	49,93,47	237	149
814	229,342,336	4504,5733,5633	371,518,257	4825,9128,4711	222	149
815	0,0,0	22,9,15	0,2,0	9,18,1	242	149
816	199,245,241	1338,1602,1582	41,57,19	1361,2559,1353	234	149
817	114,139,177	1,1,2	81,168,89	1,0,1	257	149
818	14,13,12	0,0,0	3,10,1	0,2,2	246	149
820	1,1,0	28,55,26	0,0,0	28,57,22	236	149
822	9,15,20	53,95,69	4,14,5	97,131,64	245	149
823	15,19,16	17,36,18	12,11,5	7,18,13	224	149
824	0,0,0	8,15,5	0,1,0	3,6,5	252	149
825	15,28,7	34,50,14	2,6,4	2,23,11	254	149
826	7,6,3	1,8,4	3,6,1	5,1,2	245	149
827	4,7,4	112,159,187	9,4,4	174,179,96	220	149
828	2301,2732,2054	55,78,64	3393,6249,3242	125,170,76	539	149
829	4,7,3	10,16,8	0,1,3	7,16,5	227	149
830	40,50,31	4,11,7	18,43,18	8,7,2	335	149
831	5,7,11	66,83,62	7,22,4	39,77,31	238	149
832	41,54,49	0,0,0	23,53,26	1,2,0	603	149
833	1,7,3	59,44,47	0,0,2	60,77,42	244	149
834	442,583,528	2,2,0	699,1361,712	2,2,0	377	149
835	1,0,0	8,22,19	2,0,0	15,23,7	232	149
836	3,10,7	0,4,7	2,15,8	2,0,0	219	149
837	1,0,2	52,78,48	2,2,0	52,104,36	226	149
838	37,48,67	17,22,11	75,78,65	16,27,19	348	149
839	36,46,67	2017,2513,2500	70,72,61	3569,4251,2017	342	149
841	67,82,80	33,67,84	33,67,22	90,139,76	250	149
842	7,4,3	133,134,144	9,11,2	190,253,137	232	149
843	49,61,63	63,37,52	63,86,47	79,116,57	219	149
844	57,67,66	7,7,18	70,95,52	12,25,5	231	149
845	5,8,5	10,22,14	2,2,0	5,14,14	249	149
847	0,5,11	9,23,10	4,7,2	10,21,11	227	149
848	9,1,6	522,550,615	1,1,3	398,574,294	240	149
850	1,1,3	175,176,115	3,0,0	140,267,98	226	149
851	29,29,22	247,318,197	6,17,11	149,305,160	222	149
854	17,13,13	77,44,41	27,43,14	45,154,54	224	149
855	92,128,160	0,6,1	126,235,108	6,10,0	428	149
856	4,11,11	236,241,110	5,21,0	126,351,134	218	149
857	17,37,27	218,288,292	27,36,25	219,324,169	410	149
858	2,3,0	41,75,51	4,1,0	43,29,17	221	149
859	1,4,2	61,69,57	0,3,1	55,50,36	243	149
860	12,11,8	356,467,428	5,30,9	523,822,392	227	149
861	7,11,16	0,0,0	19,26,9	5,0,4	392	149
862	4,6,12	0,0,0	17,19,7	0,2,0	383	149
863	58,86,47	68,57,31	23,41,29	35,85,55	225	149
864	0,1,2	60,83,96	3,2,0	63,114,58	219	149
865	147,167,129	4429,5162,3002	63,134,70	2468,5421,2635	241	149
867	484,523,514	30,20,26	387,704,456	51,63,38	239	149
868	14,20,13	104,108,152	17,17,2	178,241,136	266	149
869	1,4,8	33,25,18	0,0,0	13,42,15	234	149
870	8,27,17	219,284,226	19,22,18	182,459,213	251	149
871	4,14,11	0,0,2	3,6,9	1,1,0	269	149
873	10,2,6	110,128,137	10,13,3	175,229,150	220	149
874	13,40,33	639,765,667	11,20,19	472,1136,582	223	149
875	0,0,0	139,125,112	1,0,0	77,199,95	254	149
877	19,29,38	780,1017,837	17,34,15	925,1214,571	653	149
878	2,2,1	44,48,48	2,3,3	31,55,24	229	149
879	9,14,15	163,160,149	13,9,6	153,215,107	242	149
880	19,38,28	18,37,26	28,42,23	30,57,21	284	149
881	1,2,5	67,79,37	3,8,3	61,99,53	463	149
882	8,5,9	13,4,2	6,20,4	13,16,10	225	149
883	970,789,950	2,5,12	512,561,353	5,6,8	233	149
884	3,8,6	107,104,101	4,3,2	80,124,63	440	149
886	11,9,9	17,24,32	4,13,6	8,29,33	284	149
887	1,4,6	2,1,0	4,2,0	7,12,2	232	149
888	19,23,28	675,855,858	9,20,9	1126,1557,782	497	149
889	72,89,81	46,53,51	52,78,46	44,60,45	238	149
890	32,65,34	0,0,0	40,57,43	0,2,0	335	149
891	27,53,27	0,2,0	32,41,32	2,4,7	254	149
892	28,25,21	141,128,67	21,35,25	79,84,41	247	149
893	0,1,1	0,0,0	0,0,2	0,1,0	233	149
895	0,2,0	43,63,22	6,1,1	37,46,33	238	149
897	2,0,2	25,31,22	0,1,2	33,38,18	239	149
900	2,3,1	0,0,1	0,2,1	0,0,0	233	149
901	8,8,13	9,11,15	1,9,0	13,38,31	226	149
902	8,10,14	30,44,41	3,11,1	19,42,19	234	149
903	2,3,3	175,269,183	0,0,0	153,255,179	240	149
904	0,0,2	2,5,12	1,0,1	4,5,4	571	149
906	12,21,12	0,0,0	10,23,9	0,2,2	249	149
908	53,96,93	4,3,3	38,50,23	43,39,20	213	149
910	8,8,12	31,30,19	11,10,4	39,25,20	250	149
913	28,33,14	463,433,233	23,18,13	211,330,155	234	149
914	257,219,147	0,0,0	199,506,212	0,2,3	242	149
915	1,0,0	10,5,0	2,2,1	5,11,4	249	149
916	32,57,54	0,1,7	72,70,36	10,23,10	240	149
917	4,15,7	523,662,387	3,13,7	500,897,474	440	149
918	62,46,73	37,64,45	5,30,13	62,105,49	226	149
921	0,1,2	35,31,26	0,11,0	22,86,23	224	149
922	46,36,33	2,0,0	26,43,19	0,0,1	219	149
924	29,112,93	0,4,0	16,32,37	0,0,0	206	149
927	49,102,76	6188,6971,7121	78,136,88	10492,17008,8734	239	149
928	23,33,47	6,11,5	59,57,40	16,13,5	276	149
931	10,7,6	10,21,9	0,0,0	5,22,8	250	149
932	4,6,7	111,141,159	12,13,5	144,113,50	424	149
933	136,175,132	118,145,76	44,59,35	121,223,119	356	149
934	3,9,3	130,141,140	5,10,6	133,261,136	235	149
935	6,14,2	103,119,70	0,6,5	65,113,38	221	149
936	2,5,3	66,60,55	8,5,0	73,116,74	258	149
937	18,22,30	149,212,183	7,13,3	218,230,124	258	149
938	17,25,21	19,14,13	31,54,20	59,44,33	237	149
939	25,15,15	200,222,191	10,7,9	249,261,171	237	149
940	13,25,15	649,633,652	15,17,14	819,1530,731	327	149
941	24,22,19	4,2,4	24,79,19	13,23,11	261	149
942	67,101,83	1,0,1	70,155,65	6,1,0	262	149
943	21,20,13	205,222,204	16,18,11	263,432,195	361	149
944	198,314,276	129,109,121	33,44,42	168,204,102	262	149
945	17,7,15	53,81,39	1,2,1	19,55,29	257	149
946	0,2,0	74,71,50	1,1,0	54,69,32	233	149
947	0,1,0	11,9,8	0,1,0	23,13,16	232	149
948	19,23,30	1056,1310,1171	36,90,41	1109,1955,984	235	149
949	1,5,3	172,166,117	0,10,5	155,334,191	242	149
950	4,7,11	167,254,231	5,12,3	249,337,145	396	149
951	96,107,84	2,0,0	100,177,65	0,0,0	461	149
953	7,3,11	24,25,21	0,2,0	28,44,10	233	149
954	39,40,34	879,960,872	40,32,15	931,1590,853	255	149
956	3,3,5	150,173,74	2,5,1	73,83,51	236	149
957	0,0,1	35,19,16	0,4,1	14,18,25	234	149
960	84,123,101	2,3,2	89,111,54	2,3,1	323	149
961	87,127,103	155,239,139	93,113,58	424,413,192	326	149
963	5,14,4	147,133,142	7,6,4	139,209,120	228	149
964	32,30,22	0,0,6	18,32,14	0,3,0	230	149
965	35,42,27	1,2,0	7,21,14	4,4,2	372	149
966	88,97,113	51,60,70	110,134,58	180,159,81	261	149
967	95,114,121	0,1,4	169,193,110	6,3,2	265	149
970	262,390,378	0,0,1	315,482,247	1,8,0	262	149
971	17,27,19	51,55,61	16,34,8	26,68,21	218	149
972	4,1,5	44,57,45	5,7,11	25,58,24	269	149
974	15,17,14	517,542,544	1,12,4	312,443,247	237	149
975	2,6,2	103,118,129	9,7,4	133,156,92	242	149
976	24,65,27	2,9,8	53,48,29	17,14,13	278	149
980	9,5,12	2980,2389,3469	2,9,7	6246,8650,4469	248	149
981	38,22,35	3,5,8	15,41,16	7,32,8	239	149
982	1,1,0	0,0,0	4,3,3	1,0,2	250	149
983	2,2,2	0,0,0	0,2,1	2,2,1	356	149
984	4,0,0	0,0,0	0,1,0	1,2,0	253	149
985	2,6,2	84,138,81	4,4,1	99,128,72	250	149
986	19,11,33	96,217,161	16,23,12	333,352,168	237	149
987	106,101,113	0,4,0	100,153,89	0,0,0	300	149
988	52,55,70	31,21,32	38,80,42	46,38,33	270	149
991	93,141,138	4997,5203,5713	86,188,102	8272,14545,5763	503	149
992	0,2,3	703,942,826	0,0,0	247,380,149	252	149
993	247,362,328	0,0,0	334,349,213	1,0,0	208	149
994	6,16,19	62,72,90	12,35,12	81,176,76	469	149
996	468,689,629	0,0,0	574,836,566	0,0,2	215	149
997	7,11,17	0,1,3	6,11,1	0,2,7	218	149
999	17,22,27	1,2,0	18,22,13	1,0,0	268	149
1000	13,10,5	304,332,219	8,12,4	256,345,168	237	149
1001	138,169,177	38,70,64	11,14,8	79,143,50	231	149
1002	3,6,3	16,26,11	0,2,0	14,15,24	271	149
1003	4,1,5	97,272,331	1,8,0	73,194,71	242	149
1004	2,0,1	34,51,34	0,4,2	47,61,13	235	149
1005	1,0,0	49,74,60	0,1,0	41,116,59	266	149
1006	4,12,5	2,5,1	1,11,6	0,4,4	239	149
1007	19,27,28	38,36,46	8,31,17	39,50,38	339	149
1008	0,0,0	89,117,61	0,6,0	94,135,65	235	149
1010	28,27,13	38,25,23	14,9,7	10,29,18	258	149
1012	87,92,79	0,0,1	57,86,74	0,5,1	287	149
1014	0,0,4	33,31,39	0,0,0	49,62,30	242	149
1015	2,3,3	48,18,17	2,3,2	4,23,2	379	149
1016	13,5,14	93,117,96	20,32,14	101,215,85	285	149
1017	0,0,0	1,8,7	2,0,0	6,4,0	240	149
1018	15,30,11	0,0,1	9,21,17	2,7,2	260	149
1021	1,3,1	20,30,32	0,4,0	19,30,28	236	149
1022	0,3,1	28,23,32	4,3,0	14,46,14	214	149
1024	2,3,7	73,113,123	2,7,0	123,135,58	252	149
1025	310,343,325	88,144,123	351,437,211	140,199,86	422	149
1026	71,74,69	151,149,160	44,71,23	156,266,126	249	149
1027	3,1,2	79,79,71	1,1,2	41,130,45	236	149
1030	27,32,18	1,0,0	12,29,22	1,0,0	265	149
1031	2,1,1	85,129,80	0,1,0	66,114,38	239	149
1032	28,40,34	84,66,63	0,4,2	46,111,57	237	149
1033	3,1,4	26,36,29	6,2,2	65,64,38	237	149
1034	24,17,15	2,0,2	10,17,10	3,1,5	241	149
1036	4,19,13	288,311,276	8,16,11	412,351,197	231	149
1040	13,9,2	149,87,99	11,19,11	92,216,121	216	149
1041	1,1,1	0,0,0	0,4,3	0,2,0	276	149
1045	65,72,71	19,19,23	15,66,15	18,60,12	244	149
1046	10,14,14	0,3,0	6,8,5	0,0,0	233	149
1047	22,28,28	41,71,33	11,32,21	51,112,44	268	149
1048	10,8,15	36,41,31	1,17,9	15,26,16	217	149
1049	24,47,49	155,178,175	36,42,16	218,212,161	231	149
1050	20,12,9	6,2,8	4,7,5	0,7,0	438	149
1051	0,6,3	106,135,123	8,6,6	134,167,82	295	149
1052	4,5,2	11,6,4	0,2,1	0,10,6	1179	149
1054	3,6,8	45,57,66	0,2,4	62,98,40	267	149
1056	8,11,17	280,252,281	7,6,5	350,362,231	239	149
1057	40,18,13	32,26,34	17,6,8	21,13,10	413	149
1058	14,39,33	130,213,203	49,38,23	156,265,123	236	149
1059	95,151,142	98,147,154	13,32,13	169,293,128	276	149
1061	5,1,0	18,8,1	0,0,0	0,0,1	221	149
1062	0,0,0	126,223,109	1,0,0	97,161,66	236	149
1063	0,1,0	21,19,23	0,0,0	7,32,2	237	149
1064	20,40,37	0,0,0	26,28,15	0,1,0	179	149
1066	21,30,36	12,29,12	5,22,14	20,26,16	230	149
1067	2,1,1	53,60,36	0,4,2	49,72,42	414	149
1068	22,23,23	58,74,59	25,40,24	48,114,47	251	149
1070	70,82,100	626,720,756	83,138,75	1059,1230,578	237	149
1071	19,16,8	59,86,50	2,9,2	102,82,46	259	149
1072	6,3,7	57,47,44	0,2,2	65,78,34	235	149
1073	12,19,19	4,15,4	43,68,21	7,19,17	291	149
1074	0,10,6	143,192,178	6,9,4	89,296,162	239	149
1075	3,3,2	64,119,24	0,3,0	24,42,8	234	149
1076	14,16,8	205,257,119	4,2,2	79,192,72	251	149
1078	1,0,0	12,30,22	0,0,0	15,30,11	238	149
1080	3,0,0	7,19,1	0,0,0	12,9,4	235	149
1082	3,15,9	652,1024,870	5,4,0	702,865,318	237	149
1083	0,3,5	0,0,0	5,6,3	0,1,0	269	149
1084	23,18,28	100,63,82	6,8,5	77,135,76	221	149
1085	4,4,4	67,72,67	0,3,3	37,60,42	263	149
1087	39,66,47	0,0,0	50,114,70	6,2,0	556	149
1088	106,183,132	34,33,36	158,281,141	38,111,81	257	149
1089	0,0,0	5,14,13	2,1,0	16,18,12	218	149
1091	36,63,52	2,0,2	54,74,51	0,0,0	242	149
1092	12,30,14	49,87,40	2,0,4	12,42,28	251	149
1093	2,1,0	21,18,9	2,0,0	11,20,5	239	149
1094	0,0,0	37,53,48	0,1,0	93,103,46	240	149
1095	36,40,18	89,101,59	7,9,3	34,92,40	246	149
1096	0,2,1	74,117,109	2,5,0	105,120,50	242	149
1097	2,3,10	0,0,0	0,18,4	0,2,0	229	149
1098	9,12,22	0,0,0	11,21,4	0,1,0	236	149
1099	0,1,0	11,16,22	0,0,0	19,30,6	249	149
1100	8,8,3	53,82,62	0,8,0	18,13,5	232	149
1101	29,44,26	2,0,1	25,43,20	0,5,2	226	149
1103	9,11,12	50,68,69	4,10,1	57,118,50	250	149
1105	9,19,9	57,69,42	8,20,8	53,86,54	217	149
1107	4,2,1	66,77,36	0,5,1	76,68,28	226	149
1108	4,5,9	110,209,166	11,10,1	141,167,96	242	149
1109	1654,1863,1755	45,40,36	2811,3114,1681	67,81,35	176	149
1110	10,8,5	43,65,35	11,5,1	31,42,23	319	149
1111	18,17,13	67,69,43	1,12,5	40,106,27	429	149
1112	3,4,7	93,114,108	3,4,3	124,201,75	318	149
1115	100,135,123	0,1,0	94,197,134	0,0,0	1198	149
1116	1,1,0	58,65,53	5,6,6	45,60,32	449	149
1117	17,16,16	4,5,4	14,37,16	18,66,24	245	149
1119	15,17,17	845,912,812	13,36,17	600,1597,690	253	149
1121	18,18,17	204,261,222	22,28,13	227,386,185	357	149
1122	0,2,0	7,3,7	0,0,0	8,7,8	370	149
1123	101,182,194	97,104,84	76,160,57	146,205,88	251	149
1125	55,67,41	12,14,10	30,105,35	9,10,4	723	149
1126	2,3,2	141,105,83	7,12,2	159,271,107	277	149
1127	7,2,14	58,82,61	7,4,2	147,190,88	243	149
1128	12,13,12	109,102,66	8,12,5	136,234,106	246	149
1129	45,56,48	98,54,22	47,98,44	77,140,83	230	149
1130	145,191,156	6,1,5	179,271,150	4,8,1	455	149
1132	2,2,1	415,374,233	2,8,2	197,521,238	342	149
1133	36,28,29	151,176,101	9,14,3	90,276,119	232	149
1134	41,42,54	371,354,316	19,69,20	327,1080,547	225	149
1135	7,9,2	5,0,1	6,11,12	5,8,2	332	149
1137	8,18,35	269,437,397	30,12,19	445,769,337	241	149
1138	12,17,19	72,95,70	16,20,11	103,106,44	233	149
1139	2,1,8	110,109,110	5,2,1	140,173,108	237	149
1141	16,13,33	165,273,232	31,26,16	327,475,204	240	149
1143	24,51,41	0,7,2	29,96,40	6,1,0	227	149
1144	7,12,4	150,112,119	1,2,0	86,189,70	261	149
1145	4,8,13	141,208,212	1,15,4	247,306,167	227	149
1147	3,15,4	1,4,0	0,6,2	2,4,0	307	149
1148	0,0,1	37,41,46	0,2,1	19,48,17	236	149
1149	8,3,4	710,885,657	8,11,3	652,1195,600	244	149
1151	4,5,6	232,249,276	3,4,6	157,172,113	227	149
1152	5,8,2	0,0,0	2,20,9	0,2,0	243	149
1153	31,54,28	64,147,73	9,16,5	34,59,21	691	149
1155	15,24,19	121,168,150	7,19,13	170,295,166	234	149
1161	38,35,22	3,2,0	25,69,17	4,7,1	238	149
1162	0,0,8	0,0,3	0,1,0	0,3,0	236	149
1164	1,0,2	33,27,26	3,1,2	27,92,51	228	149
1165	3,3,3	12,5,11	3,6,1	6,14,9	219	149
1167	9,5,6	103,141,96	6,15,15	52,153,66	224	149
1168	14,16,19	1205,884,873	4,17,7	822,1484,743	231	149
1169	4,7,8	94,137,120	2,5,1	123,204,76	231	149
1170	19,23,20	1001,1195,1133	13,14,8	1916,2141,1118	235	149
1171	2,0,0	38,38,39	1,2,0	33,42,11	229	149
1172	2,12,9	0,0,0	6,4,1	0,2,0	393	149
1173	2,10,8	16,9,2	2,4,0	0,3,6	363	149
1174	0,3,1	83,77,59	1,1,0	74,152,66	237	149
1175	68,84,101	28,21,32	109,213,99	44,72,42	249	149
1176	3,3,2	87,126,129	0,5,1	98,146,82	229	149
1177	2,14,10	30,22,9	2,6,1	13,18,16	225	149
1178	2,5,3	109,90,95	0,1,2	172,190,99	246	149
1179	3,12,9	313,353,254	5,14,2	248,316,215	252	149
1180	306,422,330	99,111,87	312,485,297	49,106,39	1058	149
1181	2,1,0	95,188,92	0,1,1	65,111,72	285	149
1182	3,5,3	1,7,4	7,5,2	19,8,2	256	149
1183	2,0,0	13,27,11	0,0,0	4,11,2	242	149
1185	19,14,29	15032,14633,15875	34,60,41	22686,42962,22971	240	149
1187	8345,8664,8978	0,0,1	11111,24081,13589	1,3,1	216	149
1190	12,6,7	4,6,0	19,16,13	2,6,6	230	149
1191	31,37,30	19,48,23	9,49,24	62,120,58	288	149
1192	14,18,10	1,2,0	22,24,13	6,11,8	332	149
1193	1,1,1	23,30,13	0,0,0	12,38,9	227	149
1194	6,11,24	98,103,97	9,12,10	33,81,41	363	149
1195	368,443,367	0,2,1	552,713,409	0,0,0	283	149
1196	23,58,26	5,0,0	20,65,36	2,6,1	239	149
1197	10,11,8	306,408,333	13,11,6	293,480,216	238	149
1198	178,115,82	5,4,0	65,212,86	6,2,1	271	149
1199	46,46,34	0,0,1	19,53,17	0,6,0	227	149
1202	23,54,55	11,5,6	62,102,44	22,25,15	230	149
1203	8,21,10	35,55,38	25,69,24	44,130,46	316	149
1204	4,8,2	67,47,59	1,0,4	38,48,33	225	149
1205	4,6,7	187,206,223	9,12,2	248,321,188	313	149
1207	516,652,574	3,5,4	374,750,388	0,9,3	326	149
1208	6,3,5	0,2,0	0,9,5	0,0,0	243	149
1209	0,1,4	19,21,26	0,0,0	50,52,25	268	149
1211	3,2,3	95,208,167	0,0,0	213,199,118	249	149
1212	0,0,1	34,49,30	0,0,0	21,41,16	245	149
1213	0,2,0	18,39,16	0,0,0	8,22,1	224	149
1215	9,12,8	5,13,0	6,7,4	12,8,6	259	149
1218	1,0,0	135,233,146	0,0,0	50,63,33	230	149
