ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
173	13,9,11	476,592,370	1,3,0	67,144,72	205	149
174	1084,1451,1384	30,11,26	1475,1806,950	3,4,3	279	149
175	1,2,0	980,1352,1342	2,0,0	1271,1734,990	152	149
176	5,12,19	9,17,9	11,8,4	5,9,5	160	149
178	9,11,17	135,185,158	14,18,14	227,230,119	164	149
180	468,612,540	2,3,1	480,544,268	1,5,0	152	149
181	2,3,4	20,35,14	1,3,2	7,23,8	167	149
182	0,0,0	123,146,101	0,1,0	96,219,78	152	149
183	2,3,3	58,82,65	6,13,2	79,104,74	175	149
184	32,73,54	6,0,0	66,85,31	0,0,0	173	149
185	2,0,0	4,7,3	0,0,1	2,6,4	160	149
186	82,65,72	0,1,0	105,163,78	0,0,0	152	149
189	4,16,2	448,719,689	5,18,2	645,822,399	168	149
190	2,3,7	102,81,66	4,3,0	91,155,80	160	149
192	5,24,21	1,0,0	14,6,3	0,0,0	157	149
196	34,30,14	8,14,6	23,45,15	5,4,1	163	149
198	2,2,1	13,12,8	0,0,0	6,22,8	298	149
201	1,1,1	933,1179,865	7,8,8	914,1307,681	298	149
202	0,1,2	5,12,4	0,1,0	11,10,9	155	149
203	21,17,19	129,238,238	27,16,10	289,373,180	165	149
206	1,0,0	25,41,27	0,3,2	38,67,28	152	149
207	2,5,5	101,153,168	5,6,4	179,246,111	152	149
208	45,56,75	1,3,3	97,97,43	0,1,2	152	149
209	8,7,6	6,0,5	15,8,5	4,1,0	298	149
211	237,364,342	7,2,0	584,938,455	4,4,3	152	149
213	1,0,0	143,151,152	1,1,1	176,221,108	298	149
217	189,268,266	0,0,0	130,226,78	0,0,1	157	149
219	32,23,22	96,93,124	40,62,24	104,115,68	156	149
221	14,20,30	0,0,0	37,80,33	0,0,1	157	149
223	5,7,6	1,5,0	12,20,3	0,4,2	151	149
226	61,72,81	1,0,1	53,101,42	0,0,0	169	149
228	54,101,55	0,0,5	95,155,76	4,0,1	163	149
230	4,2,3	415,292,171	3,3,1	136,267,125	256	149
233	1,2,2	208,264,221	0,0,0	300,352,211	181	149
234	14,23,10	235,79,62	38,32,22	50,310,33	191	149
237	205,201,93	0,0,0	86,168,80	4,3,1	193	149
238	17,26,17	285,272,259	9,17,10	251,432,255	152	149
239	9,6,3	4,0,0	2,0,3	1,6,3	152	149
240	19,33,27	217,381,279	47,90,48	131,236,100	160	149
241	30,71,56	0,0,0	100,213,79	5,12,1	298	149
242	0,1,0	13,19,7	6,1,3	31,37,9	160	149
243	0,6,0	2,10,9	6,3,4	5,8,3	153	149
244	1,2,1	101,100,91	3,2,3	47,88,52	288	149
245	24,36,42	59,47,53	33,71,47	63,79,52	160	149
246	9,25,6	0,0,2	0,33,12	0,2,0	169	149
247	1,10,4	0,0,0	0,3,3	0,4,0	169	149
248	0,11,6	0,0,0	4,7,3	0,4,0	190	149
249	0,1,2	1,0,0	4,4,0	0,0,0	169	149
251	4,3,6	31654,34444,30353	5,16,14	52568,101583,55228	163	149
252	1,0,0	71,56,25	0,0,0	16,23,21	187	149
253	0,2,0	31,35,44	5,1,0	30,31,23	176	149
256	0,2,0	57,61,43	0,0,0	19,64,31	172	149
257	44,45,30	55,63,24	9,29,25	90,159,64	151	149
260	273,342,254	0,0,2	205,343,202	0,1,0	151	149
261	5,1,2	96,114,90	3,3,1	130,154,99	179	149
263	7,9,8	22,20,14	3,3,4	5,26,14	156	149
264	2,6,9	67,121,119	7,13,2	132,191,119	277	149
265	0,0,0	22,49,25	0,2,0	16,16,15	156	149
266	7,0,5	7,15,13	8,5,3	9,8,4	169	149
267	0,0,0	21,12,9	0,2,0	12,22,3	171	149
268	1,0,0	308,318,300	0,0,0	357,453,240	181	149
269	0,1,2	53,57,29	0,2,0	16,36,27	193	149
273	99,115,128	9,3,2	146,235,120	5,1,2	152	149
276	0,0,0	67,101,79	2,0,0	102,158,69	171	149
277	4,0,2	58,64,54	0,0,0	45,56,32	152	149
278	2,0,2	0,0,0	0,0,0	1,0,0	152	149
279	6,6,4	456,533,481	15,7,2	653,813,373	190	149
281	1,7,1	32,48,24	2,2,3	21,38,11	152	149
282	351,525,497	2,1,9	576,808,415	1,0,0	298	149
283	0,3,0	91,91,49	3,10,0	46,112,61	152	149
286	36,17,30	396,270,276	6,14,3	133,300,138	154	149
288	18,35,11	1,2,0	6,7,5	0,0,0	162	149
289	0,0,0	0,0,4	0,2,0	0,3,0	154	149
290	181,207,106	2,4,1	128,214,94	0,3,2	160	149
295	7,13,8	1,7,1	10,13,6	2,8,7	152	149
296	41,47,29	92,95,105	25,37,10	57,73,33	173	149
297	2,2,0	0,0,3	0,0,1	0,2,0	208	149
298	3,0,1	313,384,267	0,2,0	221,403,153	175	149
300	0,0,3	18,24,18	0,0,0	6,17,6	151	149
301	27,59,57	95,110,120	28,66,45	205,230,121	185	149
302	5,9,9	976,1330,1239	9,14,6	1436,1972,1103	152	149
304	136,134,75	8,6,1	30,72,46	2,11,2	298	149
308	34,32,40	281,294,261	45,130,72	254,432,190	151	149
309	19,13,13	301,335,272	0,8,2	257,366,222	171	149
312	0,0,0	3,14,9	0,0,1	21,22,2	187	149
313	0,0,0	1,9,4	1,0,1	4,3,0	244	149
314	4,4,7	267,319,196	3,3,6	304,380,238	152	149
315	24,13,16	3,2,4	10,18,10	2,5,4	152	149
317	13,38,22	0,0,1	75,69,38	0,0,2	190	149
318	0,1,0	65,78,24	0,0,0	48,61,26	154	149
319	31,27,26	3871,4719,3095	11,22,9	2353,3193,1485	211	149
320	10,11,12	50,79,61	18,18,10	56,106,65	165	149
321	302,388,378	0,0,0	510,622,334	2,0,0	152	149
322	14,7,2	2,4,0	9,5,1	0,0,2	298	149
324	22,39,34	430,543,517	37,62,29	495,881,474	155	149
326	166,198,173	97,79,54	137,152,108	64,76,37	250	149
327	0,0,0	189,221,167	3,0,1	126,305,115	151	149
329	17,10,6	408,375,275	9,16,26	222,349,180	184	149
330	11,11,3	0,0,0	32,41,20	0,2,1	163	149
331	2,2,4	5,8,5	2,4,3	4,13,7	161	149
333	1,2,2	10,11,17	0,5,0	10,9,12	219	149
334	5,4,0	146,142,160	0,4,0	61,185,96	172	149
336	0,2,0	834,969,445	0,0,0	567,939,444	152	149
337	4,2,10	68,62,66	1,9,1	46,115,53	152	149
338	1,4,6	42,74,23	1,2,0	27,29,13	169	149
340	20,14,10	68,72,23	7,6,7	47,58,35	298	149
342	2,0,1	88,79,42	0,1,0	103,168,88	229	149
344	0,0,2	0,2,6	0,6,5	0,2,7	190	149
345	2,1,4	20,32,18	1,9,3	21,32,19	229	149
346	30,30,31	6,31,9	70,110,54	2,5,0	171	149
348	58,32,38	97,88,70	25,69,36	63,122,45	166	149
350	401,471,379	0,1,0	316,497,236	0,4,0	154	149
351	0,1,3	4981,5101,5008	0,2,0	5545,11026,4771	152	149
352	11,9,9	2,3,3	3,9,9	2,25,6	153	149
353	2,3,4	7,8,6	1,1,0	10,25,11	153	149
354	232,195,178	8,8,14	148,294,134	4,12,3	188	149
355	59,40,55	2,0,0	35,65,38	0,0,0	298	149
357	18,29,21	14,11,7	19,28,16	2,6,3	298	149
359	12,20,9	1,1,0	4,9,8	2,1,1	298	149
360	8,2,15	0,2,0	8,15,2	0,0,1	152	149
361	19,39,7	0,1,1	25,31,11	5,10,5	156	149
362	5,5,3	1,6,5	7,9,2	7,10,5	156	149
363	174,229,218	0,4,0	142,316,163	0,1,0	298	149
365	1384,1842,1765	0,0,0	1535,2132,1216	2,0,1	184	149
366	4,3,0	146,175,127	0,1,0	170,232,107	151	149
367	0,1,0	11,5,15	4,6,3	5,17,7	160	149
368	0,0,0	104,144,144	1,0,0	201,190,112	173	149
372	530,748,586	3,9,5	763,862,487	21,4,10	170	149
373	43,42,43	12,18,18	8,15,4	46,62,66	177	149
374	3,8,1	130,145,126	2,17,6	195,217,143	152	149
375	162,156,167	0,1,0	187,281,171	0,0,0	298	149
376	8,11,6	111,222,124	0,1,0	100,217,119	208	149
378	1,0,0	82,132,93	6,2,0	62,67,54	152	149
379	116,135,82	0,0,0	102,161,106	0,1,0	298	149
380	0,3,0	12,28,50	2,4,3	91,212,69	152	149
383	0,0,0	93,130,106	0,0,1	157,234,113	152	149
387	12659,11615,12370	24502,21075,22553	21494,43409,20858	20482,45497,21407	159	149
388	1,1,3	0,0,3	4,11,3	13,22,4	150	149
389	38,44,57	0,1,0	8,34,10	1,3,0	154	149
390	4,5,5	40,66,45	0,2,2	60,57,53	214	149
391	0,0,2	555,769,579	0,1,0	666,1177,534	153	149
392	206,266,261	0,6,0	364,530,274	0,0,0	172	149
393	2358,3335,3047	28,37,39	1340,1969,882	16,31,19	153	149
394	13,42,6	5,2,8	15,24,5	4,15,3	163	149
396	2,1,4	251,314,216	1,1,0	115,272,117	179	149
397	81,108,115	1,0,1	231,246,116	0,0,0	298	149
398	9,1,1	0,0,0	7,4,6	0,2,0	206	149
399	122,136,119	2,0,0	50,99,39	0,0,0	150	149
403	0,2,0	61,77,54	2,1,4	40,95,40	152	149
404	2,9,1	11,11,8	0,0,0	14,19,7	257	149
405	191,259,236	1,0,3	257,436,236	8,4,1	175	149
