ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
678	38,28,54	1,0,0	33,21,29	0,0,0	338	99
680	0,0,1	33,25,28	0,3,1	40,22,32	105	99
681	1,0,3	0,6,1	7,3,4	3,0,4	102	99
683	0,0,1	0,0,0	3,0,1	0,1,0	106	99
685	40,39,39	0,0,0	41,33,51	0,0,2	262	99
687	0,0,1	25,13,34	0,0,3	17,4,15	181	99
690	5,8,17	13,6,21	22,10,31	18,13,29	296	99
691	59,48,70	21,20,23	89,48,96	20,20,31	103	99
692	0,1,0	160,71,155	2,0,0	156,86,170	105	99
693	0,0,0	193,173,221	4,0,0	187,87,177	164	99
694	202,135,187	14,9,17	206,140,315	6,6,18	144	99
695	160,111,217	6,1,6	152,119,180	10,7,8	107	99
696	1,0,0	125,98,154	4,2,1	165,95,160	103	99
698	0,2,1	22,16,19	3,2,4	15,13,13	336	99
699	137,53,136	1,0,0	104,71,123	0,0,0	285	99
700	13,9,9	21,15,23	11,21,26	7,4,8	159	99
704	99,74,128	2,0,0	146,70,121	0,1,1	155	99
705	119,95,166	0,0,0	79,58,103	2,1,0	469	99
706	0,0,0	19,17,34	0,0,2	17,7,18	161	99
710	5,6,4	4,0,9	20,9,19	10,5,18	130	99
712	7,1,5	112,72,171	11,9,29	82,44,85	136	99
715	32,24,53	0,1,2	46,7,55	8,2,4	120	99
717	0,1,0	1,0,1	0,1,1	2,1,4	228	99
718	0,2,0	6,2,5	0,1,2	2,4,11	245	99
719	1,1,1	6,2,5	2,1,5	2,4,11	116	99
720	6,4,8	21,15,25	5,9,2	23,16,23	228	99
721	6,5,8	81,56,84	5,9,3	132,74,127	245	99
722	21,16,25	81,56,84	23,16,24	132,74,127	116	99
